# Wanna drop some funky stats & graphs? Go to 'www.stratoflights.com/auswertung' 

LOGGER_INFO_BEGIN
{info:{board_id:5,id_str:'STRATO4 Version 1.4',serial:'1638',hw_platform:{name:'stratologx-stm32l0',mcu:'ST STM32L072RZT6',v_ma:'1',v_mi:'4'},sw_version:{v_ma:'2',v_mi:'3',v_pa:'0',v_info:'STD',bt_t:'11:08:35',bt_d:'Oct 13 2023'}}}
LOGGER_INFO_END
CSV_DATA_SECTION_BEGIN
Uptime [s];GNSS: PPS Timestamp [s];GNSS: UTC date time (ISO 8601);GNSS: Fix type (0=no fix, others=fix);GNSS: Latitude [degrees];GNSS: Longitude [degrees];GNSS: Positional dilution of precision;GNSS: Altitude [m] (above Mean Sea Level);GNSS: Ground speed [km/h];GNSS: Satellites in view;GNSS: Altitude [m] (above ellipsoid);Temperature: Board [degC];Temperature: Ext LM75 1 [degC];Temperature: Ext MS8607 1 [degC];Pressure: Ext MS8607 [hPa];Humidity: Ext MS8607 [%];Light Intensity: UVA index [];Volt: Supply Voltage [V];Volt: 3.3V board voltage [V];Volt: 5V board voltage [V];Volt: Vin1 voltage [V];Volt: Vin2 voltage [V];Volt: Vin3 voltage [V];IO: In 1 State;IO: In 1 Timestamp [s];IO: In 2 State;IO: In 2 Timestamp [s];IO: Out 1 State;IO: Out 1 Timestamp [s];IO: Out 2 State;IO: Out 2 Timestamp [s]
760.027;759.631;2026-09-01T07:29:27.0Z;3;49.6582403;6.9441094;2.1;502.8;0.5;8;549.9;21.4;17.5;16.7;965.6;72.56;0.20;8.75;3.28;5.05;0.259;0.250;0.150;1;0.000;1;0.000;0;0.002;0;0.002
762.027;761.639;2026-09-01T07:29:29.0Z;3;49.6582446;6.9441085;2.1;502.4;1.2;8;549.5;21.4;17.5;16.7;965.7;72.53;0.20;8.72;3.27;5.05;0.259;0.250;0.150;1;0.000;1;0.000;0;0.002;0;0.002
764.027;763.649;2026-09-01T07:29:31.0Z;3;49.6582448;6.9441082;2.1;502.4;0.5;8;549.5;21.3;17.2;16.7;965.7;72.50;0.20;8.75;3.28;5.05;0.260;0.250;0.150;1;0.000;1;0.000;0;0.002;0;0.002
766.027;765.658;2026-09-01T07:29:33.0Z;3;49.6582470;6.9441087;2.1;502.3;1.0;8;549.4;21.3;17.5;16.7;965.5;72.41;0.21;8.74;3.27;5.04;0.259;0.250;0.151;1;0.000;1;0.000;0;0.002;0;0.002
768.027;767.666;2026-09-01T07:29:35.0Z;3;49.6582483;6.9441065;2.1;501.7;0.6;8;548.8;21.3;17.3;16.7;965.6;72.22;0.19;8.74;3.28;5.05;0.260;0.250;0.153;1;0.000;1;0.000;0;0.002;0;0.002
770.027;769.674;2026-09-01T07:29:37.0Z;3;49.6582480;6.9441069;2.1;501.6;0.2;8;548.7;21.4;17.3;16.6;965.7;72.13;0.17;8.73;3.27;5.04;0.259;0.250;0.154;1;0.000;1;0.000;0;0.002;0;0.002
772.027;771.683;2026-09-01T07:29:39.0Z;3;49.6582496;6.9441093;2.1;501.7;0.4;8;548.8;21.4;17.3;16.6;965.7;72.20;0.19;8.74;3.28;5.04;0.260;0.250;0.153;1;0.000;1;0.000;0;0.002;0;0.002
774.028;773.692;2026-09-01T07:29:41.0Z;3;49.6582518;6.9441132;2.2;502.1;0.7;7;549.2;21.3;17.3;16.6;965.6;72.32;0.19;8.74;3.27;5.05;0.262;0.252;0.153;1;0.000;1;0.000;0;0.002;0;0.002
776.028;775.701;2026-09-01T07:29:43.0Z;3;49.6582536;6.9441173;2.2;502.6;0.3;7;549.7;21.4;17.3;16.6;965.6;72.47;0.19;8.72;3.28;5.04;0.262;0.253;0.153;1;0.000;1;0.000;0;0.002;0;0.002
778.028;777.708;2026-09-01T07:29:45.0Z;3;49.6582543;6.9441189;2.2;502.7;0.2;7;549.8;21.4;17.3;16.6;965.6;72.50;0.19;8.73;3.27;5.04;0.262;0.253;0.153;1;0.000;1;0.000;0;0.002;0;0.002
780.028;779.717;2026-09-01T07:29:47.0Z;3;49.6582548;6.9441185;2.2;503.0;0.4;7;550.1;21.4;17.2;16.6;965.5;72.50;0.19;8.74;3.28;5.04;0.262;0.253;0.153;1;0.000;1;0.000;0;0.002;0;0.002
782.028;781.727;2026-09-01T07:29:49.0Z;3;49.6582532;6.9441175;2.2;503.1;0.8;7;550.2;21.3;17.3;16.6;965.7;72.39;0.20;8.72;3.27;5.04;0.262;0.253;0.153;1;0.000;1;0.000;0;0.002;0;0.002
784.028;783.736;2026-09-01T07:29:51.0Z;3;49.6582474;6.9441170;2.1;502.6;0.5;8;549.7;21.4;17.3;16.6;965.4;72.31;0.20;8.74;3.27;5.04;0.262;0.253;0.153;1;0.000;1;0.000;0;0.002;0;0.002
786.028;785.745;2026-09-01T07:29:53.0Z;3;49.6582499;6.9441173;2.2;503.2;0.2;7;550.3;21.4;17.3;16.6;965.6;72.25;0.20;8.72;3.27;5.05;0.263;0.253;0.153;1;0.000;1;0.000;0;0.002;0;0.002
788.028;787.753;2026-09-01T07:29:55.0Z;3;49.6582506;6.9441191;2.1;503.3;2.8;8;550.4;21.4;17.2;16.5;965.7;72.28;0.21;8.72;3.27;5.04;0.262;0.253;0.154;1;0.000;1;0.000;0;0.002;0;0.002
790.028;789.760;2026-09-01T07:29:57.0Z;3;49.6582481;6.9441207;2.2;503.4;0.7;7;550.5;21.4;17.3;16.5;965.6;72.31;0.21;8.74;3.28;5.04;0.263;0.256;0.157;1;0.000;1;0.000;0;0.002;0;0.002
792.028;791.769;2026-09-01T07:29:59.0Z;3;49.6582426;6.9441237;2.2;503.9;2.7;7;551.0;21.4;17.1;16.5;965.6;72.38;0.21;8.73;3.28;5.04;0.264;0.256;0.157;1;0.000;1;0.000;0;0.002;0;0.002
794.028;793.777;2026-09-01T07:30:01.0Z;3;49.6582325;6.9441272;2.0;503.5;0.5;9;550.6;21.3;17.2;16.5;965.6;72.45;0.20;8.73;3.28;5.04;0.266;0.256;0.157;1;0.000;1;0.000;0;0.002;0;0.002
796.028;795.784;2026-09-01T07:30:03.0Z;3;49.6582338;6.9441385;2.1;503.7;4.8;8;550.8;21.4;17.2;16.5;965.6;72.50;0.20;8.74;3.27;5.04;0.266;0.256;0.157;1;0.000;1;0.000;0;0.002;0;0.002
798.028;797.793;2026-09-01T07:30:05.0Z;3;49.6582371;6.9441661;2.1;503.7;0.6;8;550.8;21.4;17.2;16.5;965.6;72.55;0.19;8.72;3.27;5.04;0.266;0.256;0.157;1;0.000;1;0.000;0;0.002;0;0.002
800.047;799.802;2026-09-01T07:30:07.0Z;3;49.6582318;6.9441667;2.0;504.2;0.7;9;551.2;21.4;17.2;16.5;965.6;72.58;0.18;8.73;3.28;5.05;0.266;0.256;0.157;1;0.000;1;0.000;0;0.002;0;0.002
802.047;801.811;2026-09-01T07:30:09.0Z;3;49.6582239;6.9441661;2.2;503.8;1.2;7;550.9;21.4;17.3;16.5;965.5;72.60;0.17;8.72;3.27;5.04;0.266;0.256;0.157;1;0.000;1;0.000;0;0.002;0;0.002
804.048;803.821;2026-09-01T07:30:11.0Z;3;49.6582320;6.9441769;2.1;504.4;5.9;8;551.5;21.6;17.2;16.5;965.4;72.64;0.17;8.72;3.27;5.05;0.266;0.256;0.157;1;0.000;1;0.000;0;0.002;0;0.002
806.047;805.830;2026-09-01T07:30:13.0Z;3;49.6582279;6.9441707;2.1;503.9;0.6;8;551.0;21.4;17.2;16.5;965.5;72.69;0.20;8.72;3.27;5.05;0.266;0.256;0.157;1;0.000;1;0.000;0;0.002;0;0.002
808.047;807.839;2026-09-01T07:30:15.0Z;3;49.6582252;6.9441661;2.1;503.9;0.6;8;551.0;21.4;17.2;16.5;965.6;72.74;0.21;8.73;3.28;5.05;0.266;0.256;0.157;1;0.000;1;0.000;0;0.002;0;0.002
810.047;809.847;2026-09-01T07:30:17.0Z;3;49.6582220;6.9441625;2.1;504.1;0.4;8;551.2;21.3;17.2;16.5;965.8;72.75;0.21;8.72;3.28;5.04;0.266;0.257;0.157;1;0.000;1;0.000;0;0.002;0;0.002
812.048;811.856;2026-09-01T07:30:19.0Z;3;49.6582128;6.9441587;2.0;503.6;0.3;9;550.7;21.4;17.3;16.5;965.6;72.86;0.21;8.73;3.28;5.05;0.269;0.259;0.159;1;0.000;1;0.000;0;0.002;0;0.002
814.047;813.865;2026-09-01T07:30:21.0Z;3;49.6582123;6.9441550;2.0;503.5;0.5;9;550.6;21.3;17.1;16.4;965.6;73.00;0.21;8.73;3.28;5.05;0.269;0.259;0.160;1;0.000;1;0.000;0;0.002;0;0.002
816.047;815.875;2026-09-01T07:30:23.0Z;3;49.6582125;6.9441537;2.1;503.8;0.1;8;550.9;21.4;17.2;16.5;965.6;73.10;0.21;8.72;3.28;5.05;0.269;0.259;0.160;1;0.000;1;0.000;0;0.002;0;0.002
818.048;817.884;2026-09-01T07:30:25.0Z;3;49.6582098;6.9441503;2.1;503.4;0.2;8;550.5;21.4;17.1;16.4;965.7;73.03;0.20;8.72;3.28;5.05;0.269;0.259;0.160;1;0.000;1;0.000;0;0.002;0;0.002
820.048;819.892;2026-09-01T07:30:27.0Z;3;49.6582086;6.9441474;2.0;502.9;0.1;9;550.0;21.4;17.0;16.3;965.6;73.05;0.19;8.72;3.27;5.04;0.269;0.259;0.160;1;0.000;1;0.000;0;0.002;0;0.002
822.048;821.900;2026-09-01T07:30:29.0Z;3;49.6582064;6.9441442;2.0;502.3;0.7;9;549.4;21.4;17.0;16.3;965.6;73.17;0.19;8.73;3.28;5.04;0.269;0.259;0.160;1;0.000;1;0.000;0;0.002;0;0.002
824.048;823.910;2026-09-01T07:30:31.0Z;3;49.6582077;6.9441439;2.0;502.2;1.0;9;549.3;21.4;17.0;16.3;965.6;73.38;0.18;8.72;3.27;5.04;0.269;0.259;0.160;1;0.000;1;0.000;0;0.002;0;0.002
826.048;825.919;2026-09-01T07:30:33.0Z;3;49.6582097;6.9441451;2.0;502.4;1.2;9;549.5;21.4;17.1;16.3;965.5;73.68;0.22;8.72;3.27;5.04;0.269;0.259;0.160;1;0.000;1;0.000;0;0.002;0;0.002
828.048;827.927;2026-09-01T07:30:35.0Z;3;49.6582146;6.9441373;2.0;502.1;2.2;9;549.2;21.4;17.1;16.2;965.7;73.88;0.21;8.72;3.27;5.05;0.269;0.259;0.160;1;0.000;1;0.000;0;0.002;0;0.002
830.048;829.937;2026-09-01T07:30:37.0Z;3;49.6582087;6.9441357;2.0;502.4;2.6;9;549.5;21.4;17.0;16.2;965.5;74.03;0.21;8.73;3.28;5.05;0.271;0.259;0.160;1;0.000;1;0.000;0;0.002;0;0.002
832.049;831.945;2026-09-01T07:30:39.0Z;3;49.6582040;6.9441350;2.0;502.7;0.4;9;549.8;21.4;17.1;16.3;965.5;74.42;0.24;8.72;3.27;5.04;0.272;0.261;0.160;1;0.000;1;0.000;0;0.002;0;0.002
834.048;833.952;2026-09-01T07:30:41.0Z;3;49.6582057;6.9441328;2.0;503.1;2.0;9;550.2;21.4;17.0;16.3;965.5;74.40;0.23;8.72;3.28;5.05;0.272;0.263;0.162;1;0.000;1;0.000;0;0.002;0;0.002
836.048;835.961;2026-09-01T07:30:43.0Z;3;49.6582065;6.9441325;2.0;502.7;0.5;9;549.8;21.4;17.0;16.3;965.6;74.27;0.21;8.72;3.27;5.04;0.272;0.263;0.163;1;0.000;1;0.000;0;0.002;0;0.002
838.049;837.969;2026-09-01T07:30:45.0Z;3;49.6582074;6.9441300;2.0;502.4;1.2;9;549.5;21.6;17.0;16.3;965.7;73.99;0.20;8.72;3.28;5.04;0.272;0.262;0.163;1;0.000;1;0.000;0;0.002;0;0.002
840.048;839.976;2026-09-01T07:30:47.0Z;3;49.6582128;6.9441268;2.0;502.4;0.4;9;549.5;21.6;17.1;16.3;965.6;73.77;0.19;8.72;3.27;5.05;0.272;0.263;0.163;1;0.000;1;0.000;0;0.002;0;0.002
842.048;841.985;2026-09-01T07:30:49.0Z;3;49.6582179;6.9441246;2.0;501.5;1.9;9;548.6;21.6;17.0;16.3;965.7;73.72;0.19;8.72;3.27;5.04;0.272;0.262;0.163;1;0.000;1;0.000;0;0.002;0;0.002
844.048;843.994;2026-09-01T07:30:51.0Z;3;49.6582258;6.9441208;2.0;501.1;3.7;9;548.2;21.4;17.2;16.3;965.6;73.63;0.18;8.72;3.27;5.04;0.272;0.262;0.163;1;0.000;1;0.000;0;0.002;0;0.002
846.029;846.001;2026-09-01T07:30:52.0Z;3;49.6582292;6.9441195;2.0;501.0;0.3;9;548.1;21.6;17.1;16.3;965.7;73.66;0.19;8.73;3.28;5.05;0.272;0.263;0.163;1;0.000;1;0.000;0;0.002;0;0.002
848.029;848.011;2026-09-01T07:30:54.0Z;3;49.6582288;6.9441189;2.0;501.1;0.1;9;548.2;21.6;17.0;16.3;965.6;73.54;0.20;8.72;3.28;5.04;0.273;0.262;0.163;1;0.000;1;0.000;0;0.002;0;0.002
850.029;850.020;2026-09-01T07:30:56.0Z;3;49.6582282;6.9441180;2.0;501.2;0.4;9;548.3;21.6;17.0;16.3;965.6;73.42;0.20;8.72;3.28;5.04;0.274;0.262;0.163;1;0.000;1;0.000;0;0.002;0;0.002
852.029;852.028;2026-09-01T07:30:58.0Z;3;49.6582282;6.9441160;2.0;501.0;1.2;9;548.1;21.6;17.1;16.4;965.6;73.44;0.21;8.72;3.27;5.04;0.275;0.263;0.163;1;0.000;1;0.000;0;0.002;0;0.002
854.029;853.033;2026-09-01T07:31:00.0Z;3;49.6582274;6.9441160;2.0;501.6;1.0;9;548.7;21.4;17.0;16.4;965.7;73.41;0.20;8.72;3.27;5.04;0.275;0.265;0.164;1;0.000;1;0.000;0;0.002;0;0.002
856.029;855.041;2026-09-01T07:31:02.0Z;3;49.6582307;6.9441160;2.0;501.6;0.9;9;548.7;21.7;17.0;16.4;965.6;73.52;0.22;8.72;3.27;5.04;0.275;0.266;0.166;1;0.000;1;0.000;0;0.002;0;0.002
858.029;857.048;2026-09-01T07:31:04.0Z;3;49.6582344;6.9441138;2.0;501.1;0.6;9;548.2;21.6;17.1;16.4;965.5;73.50;0.20;8.72;3.27;5.05;0.275;0.266;0.166;1;0.000;1;0.000;0;0.002;0;0.002
860.029;859.057;2026-09-01T07:31:06.0Z;3;49.6582348;6.9441110;2.0;500.9;0.6;9;548.0;21.6;17.1;16.4;965.6;73.56;0.21;8.72;3.28;5.04;0.275;0.266;0.166;1;0.000;1;0.000;0;0.002;0;0.002
862.029;861.067;2026-09-01T07:31:08.0Z;3;49.6582314;6.9441080;2.0;500.6;0.8;9;547.7;21.6;17.1;16.4;965.5;73.67;0.23;8.72;3.27;5.04;0.275;0.266;0.166;1;0.000;1;0.000;0;0.002;0;0.002
864.029;863.076;2026-09-01T07:31:10.0Z;3;49.6582275;6.9441049;2.0;500.6;1.0;9;547.7;21.7;17.1;16.4;965.4;73.73;0.23;8.72;3.27;5.05;0.275;0.266;0.166;1;0.000;1;0.000;0;0.002;0;0.002
866.029;865.085;2026-09-01T07:31:12.0Z;3;49.6582259;6.9441031;2.1;500.7;0.4;8;547.8;21.6;17.1;16.5;965.6;73.80;0.23;8.72;3.27;5.04;0.276;0.266;0.166;1;0.000;1;0.000;0;0.002;0;0.002
868.029;867.094;2026-09-01T07:31:14.0Z;3;49.6582227;6.9440998;2.0;500.5;0.5;9;547.6;21.6;17.1;16.4;965.5;73.72;0.24;8.73;3.28;5.05;0.276;0.266;0.166;1;0.000;1;0.000;0;0.002;0;0.002
870.030;869.102;2026-09-01T07:31:16.0Z;3;49.6582155;6.9440910;2.1;499.7;1.8;8;546.8;21.6;17.1;16.4;965.6;73.75;0.22;8.72;3.28;5.05;0.278;0.266;0.166;1;0.000;1;0.000;0;0.002;0;0.002
872.030;871.111;2026-09-01T07:31:18.0Z;3;49.6582166;6.9440909;2.1;500.0;1.5;8;547.1;21.6;17.3;16.5;965.7;73.74;0.21;8.72;3.27;5.04;0.278;0.266;0.167;1;0.000;1;0.000;0;0.002;0;0.002
874.030;873.120;2026-09-01T07:31:20.0Z;3;49.6582149;6.9440901;2.0;500.0;1.3;9;547.1;21.7;17.1;16.5;965.5;73.70;0.21;8.72;3.27;5.04;0.278;0.268;0.166;1;0.000;1;0.000;0;0.002;0;0.002
876.030;875.129;2026-09-01T07:31:22.0Z;3;49.6582117;6.9440945;2.5;500.5;1.1;8;547.6;21.6;17.1;16.4;965.7;73.54;0.23;8.72;3.28;5.04;0.278;0.269;0.167;1;0.000;1;0.000;0;0.002;0;0.002
878.030;877.139;2026-09-01T07:31:24.0Z;3;49.6582095;6.9440961;2.5;500.8;0.2;8;547.9;21.6;17.1;16.4;965.4;73.60;0.23;8.72;3.27;5.04;0.278;0.269;0.169;1;0.000;1;0.000;0;0.002;0;0.002
880.030;879.148;2026-09-01T07:31:26.0Z;3;49.6582101;6.9440961;2.5;500.8;0.7;8;547.9;21.7;17.1;16.4;965.5;73.62;0.23;8.72;3.28;5.05;0.279;0.269;0.170;1;0.000;1;0.000;0;0.002;0;0.002
882.030;881.157;2026-09-01T07:31:28.0Z;3;49.6582092;6.9440961;2.0;500.9;0.3;9;548.0;21.7;17.1;16.4;965.6;73.54;0.21;8.70;3.27;5.04;0.278;0.269;0.169;1;0.000;1;0.000;0;0.002;0;0.002
884.030;883.164;2026-09-01T07:31:30.0Z;3;49.6582052;6.9440945;2.0;501.1;0.6;9;548.2;21.7;17.1;16.4;965.7;73.57;0.21;8.72;3.27;5.04;0.279;0.269;0.169;1;0.000;1;0.000;0;0.002;0;0.002
886.030;885.173;2026-09-01T07:31:32.0Z;3;49.6582077;6.9440960;2.0;501.4;1.4;9;548.5;21.7;17.1;16.4;965.6;73.62;0.20;8.72;3.27;5.04;0.280;0.269;0.169;1;0.000;1;0.000;0;0.002;0;0.002
888.030;887.183;2026-09-01T07:31:34.0Z;3;49.6582154;6.9440999;2.0;501.6;1.6;9;548.7;21.7;17.1;16.5;965.6;73.70;0.21;8.72;3.28;5.05;0.282;0.269;0.170;1;0.000;1;0.000;0;0.002;0;0.002
890.030;889.192;2026-09-01T07:31:36.0Z;3;49.6582205;6.9441005;2.5;501.6;0.5;8;548.7;21.7;17.5;16.4;965.7;73.70;0.21;8.72;3.27;5.04;0.282;0.269;0.169;1;0.000;1;0.000;0;0.002;0;0.002
892.030;891.201;2026-09-01T07:31:38.0Z;3;49.6582194;6.9440999;2.5;501.3;0.2;8;548.4;21.7;17.2;16.5;965.7;73.74;0.21;8.72;3.28;5.05;0.282;0.269;0.170;1;0.000;1;0.000;0;0.002;0;0.002
894.030;893.210;2026-09-01T07:31:40.0Z;3;49.6582191;6.9440987;2.5;500.7;2.0;8;547.8;21.8;17.1;16.5;965.6;73.84;0.21;8.72;3.28;5.05;0.282;0.269;0.170;1;0.000;1;0.000;0;0.002;0;0.002
896.030;895.220;2026-09-01T07:31:42.0Z;3;49.6582205;6.9441005;2.5;500.7;0.1;8;547.8;21.6;17.2;16.5;965.5;73.75;0.20;8.72;3.28;5.04;0.282;0.271;0.169;1;0.000;1;0.000;0;0.002;0;0.002
898.030;897.230;2026-09-01T07:31:44.0Z;3;49.6582241;6.9441002;2.5;500.7;0.6;8;547.8;21.6;17.2;16.5;965.6;73.65;0.19;8.71;3.27;5.04;0.282;0.272;0.170;1;0.000;1;0.000;0;0.002;0;0.002
900.030;899.239;2026-09-01T07:31:46.0Z;3;49.6582306;6.9441002;2.5;500.3;1.7;8;547.4;21.7;17.1;16.5;965.5;73.48;0.19;8.72;3.28;5.04;0.282;0.272;0.172;1;0.000;1;0.000;0;0.002;0;0.002
902.032;901.248;2026-09-01T07:31:48.0Z;3;49.6582293;6.9441023;2.5;500.6;3.1;8;547.6;21.7;17.2;16.5;965.6;73.33;0.18;8.71;3.28;5.05;0.282;0.272;0.173;1;0.000;1;0.000;0;0.002;0;0.002
904.032;903.258;2026-09-01T07:31:50.0Z;3;49.6582433;6.9441028;2.5;500.1;1.8;8;547.2;21.7;17.5;16.5;965.7;73.26;0.16;8.70;3.28;5.05;0.282;0.272;0.173;1;0.000;1;0.000;0;0.002;0;0.002
906.032;905.267;2026-09-01T07:31:52.0Z;3;49.6582399;6.9441050;2.5;500.6;0.7;8;547.7;21.7;17.2;16.5;965.6;73.27;0.16;8.71;3.27;5.04;0.283;0.272;0.173;1;0.000;1;0.000;0;0.002;0;0.002
908.032;907.277;2026-09-01T07:31:54.0Z;3;49.6582403;6.9441043;2.5;500.1;2.0;8;547.2;21.7;17.2;16.5;965.7;73.23;0.17;8.71;3.28;5.05;0.283;0.272;0.173;1;0.000;1;0.000;0;0.002;0;0.002
910.032;909.284;2026-09-01T07:31:56.0Z;3;49.6582324;6.9441018;2.5;499.7;2.0;8;546.8;21.7;17.2;16.5;965.7;73.28;0.17;8.72;3.28;5.05;0.285;0.272;0.173;1;0.000;1;0.000;0;0.002;0;0.002
912.032;911.294;2026-09-01T07:31:58.0Z;3;49.6582251;6.9440983;2.5;499.5;2.1;8;546.6;21.7;17.2;16.5;965.5;73.32;0.16;8.71;3.28;5.04;0.285;0.272;0.173;1;0.000;1;0.000;0;0.002;0;0.002
914.032;913.303;2026-09-01T07:32:00.0Z;3;49.6582252;6.9440948;2.5;498.8;1.5;8;545.9;21.7;17.2;16.5;965.7;73.33;0.16;8.70;3.28;5.05;0.285;0.272;0.173;1;0.000;1;0.000;0;0.002;0;0.002
916.032;915.312;2026-09-01T07:32:02.0Z;3;49.6582280;6.9440932;2.5;498.5;0.2;8;545.6;21.7;17.2;16.6;965.8;73.30;0.16;8.70;3.28;5.05;0.285;0.272;0.173;1;0.000;1;0.000;0;0.002;0;0.002
918.032;917.320;2026-09-01T07:32:04.0Z;3;49.6582237;6.9440910;2.5;498.4;1.8;8;545.5;21.7;17.2;16.6;965.6;73.27;0.16;8.70;3.28;5.05;0.286;0.273;0.173;1;0.000;1;0.000;0;0.002;0;0.002
920.032;919.328;2026-09-01T07:32:06.0Z;3;49.6582225;6.9440882;2.5;497.8;1.0;8;544.9;21.8;17.2;16.6;965.7;73.20;0.17;8.71;3.28;5.05;0.285;0.275;0.174;1;0.000;1;0.000;0;0.002;0;0.002
922.033;921.337;2026-09-01T07:32:08.0Z;3;49.6582314;6.9440879;2.5;497.4;1.4;8;544.5;21.7;17.2;16.6;965.7;73.09;0.17;8.70;3.28;5.05;0.285;0.275;0.176;1;0.000;1;0.000;0;0.002;0;0.002
924.032;923.346;2026-09-01T07:32:10.0Z;3;49.6582330;6.9440893;2.5;497.4;0.5;8;544.5;21.7;17.3;16.6;965.7;73.04;0.17;8.70;3.27;5.04;0.285;0.275;0.176;1;0.000;1;0.000;0;0.002;0;0.002
926.032;925.355;2026-09-01T07:32:12.1Z;3;49.6582326;6.9440904;2.0;497.7;0.6;9;544.8;21.6;17.2;16.6;965.5;72.89;0.17;8.71;3.28;5.05;0.285;0.275;0.176;1;0.000;1;0.000;0;0.002;0;0.002
928.032;927.364;2026-09-01T07:32:14.0Z;3;49.6582332;6.9440890;2.0;497.6;1.1;9;544.7;21.7;17.2;16.6;965.6;72.85;0.17;8.70;3.28;5.05;0.286;0.275;0.176;1;0.000;1;0.000;0;0.002;0;0.002
930.032;929.373;2026-09-01T07:32:16.0Z;3;49.6582347;6.9440878;2.1;497.4;0.5;8;544.5;21.7;17.2;16.6;965.6;72.78;0.17;8.70;3.28;5.05;0.287;0.275;0.176;1;0.000;1;0.000;0;0.002;0;0.002
932.032;931.381;2026-09-01T07:32:18.0Z;3;49.6582383;6.9440900;2.1;497.6;0.6;8;544.7;21.7;17.3;16.5;965.6;72.76;0.17;8.70;3.28;5.04;0.288;0.275;0.176;1;0.000;1;0.000;0;0.002;0;0.002
934.033;933.389;2026-09-01T07:32:20.0Z;3;49.6582374;6.9440900;2.0;497.6;0.6;9;544.7;21.7;17.3;16.5;965.6;72.74;0.17;8.71;3.28;5.05;0.288;0.276;0.176;1;0.000;1;0.000;0;0.002;0;0.002
936.033;935.399;2026-09-01T07:32:22.0Z;3;49.6582346;6.9440919;2.0;498.2;0.4;9;545.3;21.7;17.2;16.5;965.6;72.75;0.17;8.70;3.28;5.05;0.288;0.275;0.176;1;0.000;1;0.000;0;0.002;0;0.002
938.033;937.407;2026-09-01T07:32:24.0Z;3;49.6582280;6.9440925;2.0;498.5;0.3;9;545.6;21.8;17.1;16.5;965.5;72.79;0.17;8.70;3.27;5.04;0.288;0.276;0.176;1;0.000;1;0.000;0;0.002;0;0.002
940.033;939.414;2026-09-01T07:32:26.0Z;3;49.6582200;6.9440904;2.4;498.4;1.2;8;545.5;21.8;17.2;16.5;965.7;72.81;0.17;8.70;3.28;5.04;0.288;0.276;0.178;1;0.000;1;0.000;0;0.002;0;0.002
942.033;941.423;2026-09-01T07:32:28.0Z;3;49.6582180;6.9440942;2.4;499.0;0.1;8;546.0;21.8;17.2;16.5;965.7;72.86;0.17;8.70;3.28;5.05;0.288;0.278;0.179;1;0.000;1;0.000;0;0.002;0;0.002
944.033;943.431;2026-09-01T07:32:30.0Z;3;49.6582153;6.9440979;2.4;499.5;1.1;8;546.6;21.8;17.2;16.5;965.6;72.90;0.17;8.70;3.28;5.05;0.288;0.279;0.179;1;0.000;1;0.000;0;0.002;0;0.002
946.033;945.438;2026-09-01T07:32:32.0Z;3;49.6582171;6.9441043;2.2;500.2;0.0;8;547.3;21.7;17.1;16.5;965.7;72.95;0.16;8.70;3.27;5.04;0.288;0.278;0.179;1;0.000;1;0.000;0;0.002;0;0.002
948.033;947.447;2026-09-01T07:32:34.0Z;3;49.6582159;6.9441091;2.2;500.8;1.2;8;547.9;21.7;17.1;16.5;965.7;72.90;0.18;8.71;3.28;5.05;0.288;0.279;0.179;1;0.000;1;0.000;0;0.002;0;0.002
950.033;949.456;2026-09-01T07:32:36.0Z;3;49.6582197;6.9441145;2.2;501.1;1.7;8;548.2;21.7;17.2;16.5;965.6;72.78;0.15;8.70;3.27;5.04;0.289;0.279;0.179;1;0.000;1;0.000;0;0.002;0;0.002
952.033;951.464;2026-09-01T07:32:38.0Z;3;49.6582168;6.9441139;2.2;500.7;0.6;8;547.8;21.8;17.2;16.5;965.7;72.75;0.16;8.70;3.27;5.04;0.290;0.278;0.179;1;0.000;1;0.000;0;0.002;0;0.002
954.033;953.472;2026-09-01T07:32:40.0Z;3;49.6582105;6.9441129;2.0;500.1;0.7;9;547.2;21.8;17.1;16.5;965.6;72.73;0.17;8.70;3.28;5.04;0.291;0.278;0.179;1;0.000;1;0.000;0;0.002;0;0.002
956.033;955.481;2026-09-01T07:32:42.0Z;3;49.6582043;6.9441172;2.2;500.5;1.4;8;547.6;21.8;17.1;16.5;965.6;72.90;0.21;8.70;3.27;5.04;0.291;0.279;0.179;1;0.000;1;0.000;0;0.002;0;0.002
958.033;957.490;2026-09-01T07:32:44.0Z;3;49.6582021;6.9441191;2.2;500.7;0.7;8;547.8;21.7;17.1;16.5;965.6;73.14;0.28;8.71;3.28;5.05;0.292;0.279;0.179;1;0.000;1;0.000;0;0.002;0;0.002
960.033;959.500;2026-09-01T07:32:46.0Z;3;49.6582022;6.9441201;2.2;500.4;0.7;8;547.5;21.8;17.2;16.5;965.6;73.75;0.48;8.70;3.28;5.05;0.292;0.281;0.180;1;0.000;1;0.000;0;0.002;0;0.002
962.033;961.508;2026-09-01T07:32:48.0Z;3;49.6581976;6.9441268;2.2;500.2;2.6;8;547.3;21.9;17.2;16.6;965.7;73.89;0.46;8.70;3.27;5.04;0.291;0.282;0.179;1;0.000;1;0.000;0;0.002;0;0.002
964.033;963.517;2026-09-01T07:32:50.0Z;3;49.6582021;6.9441464;2.0;499.5;3.1;9;546.6;21.8;17.3;16.5;965.7;73.20;0.29;8.70;3.28;5.04;0.291;0.282;0.181;1;0.000;1;0.000;0;0.002;0;0.002
